stage,spectral_index_retained,wavelength_nm,mean_reflectance,smoothed_reflectance,first_derivative,second_derivative,abs_second_derivative
Stage2,186,586.0,0.12020213901996613,0.12016673532184864,0.00028811746752228917,-4.886712158293921e-05,4.886712158293921e-05
Stage2,187,587.0,0.12050000578165054,0.12042886077142753,0.00023463591202432799,-5.510803140659423e-05,5.510803140659423e-05
Stage2,188,588.0,0.12073404341936111,0.1206360071458973,0.0001779014047091007,-5.952777322738509e-05,5.952777322738509e-05
Stage2,189,589.0,0.12089361995458603,0.12078466358084573,0.00011558036556955781,-6.537176050839394e-05,6.537176050839394e-05
Stage2,190,590.0,0.12103192508220673,0.12086716787703641,4.715788369231283e-05,-7.113218435577176e-05,7.113218435577176e-05
Stage2,191,591.0,0.12102129310369492,0.12087897934823036,-2.6684003141985713e-05,-7.470826432749017e-05,7.470826432749017e-05
Stage2,192,592.0,0.1210000291466713,0.12081379987075244,-0.00010225864496266751,-7.637891952699816e-05,7.637891952699816e-05
Stage2,193,593.0,0.12090425193309784,0.12067446205830502,-0.00017944184219598203,-7.880932845182737e-05,7.880932845182737e-05
Stage2,194,594.0,0.1207127571105957,0.12045491618636048,-0.00025987730186632224,-7.805422201581994e-05,7.805422201581994e-05
Stage2,195,595.0,0.12045743316411972,0.12015470745457238,-0.0003355502862276219,-7.431000352074724e-05,7.431000352074724e-05
Stage2,196,596.0,0.12008507549762726,0.11978381561390523,-0.0004084973089078167,-7.217242524204873e-05,7.217242524204873e-05
Stage2,197,597.0,0.11964892596006393,0.11933771283675675,-0.00047989513671171935,-6.809503718530063e-05,6.809503718530063e-05
Stage2,198,598.0,0.11915955692529678,0.1188240253404818,-0.000544687383278418,-6.138834194823264e-05,6.138834194823264e-05
Stage2,199,599.0,0.11855319142341614,0.11824833807019991,-0.0006026718206081846,-5.232492311681505e-05,5.232492311681505e-05
Stage2,200,600.0,0.11792553216218948,0.11761868169926543,-0.0006493372295120481,-4.011179299889464e-05,4.011179299889464e-05
Stage2,201,601.0,0.11717022210359573,0.11694966361117581,-0.0006828954066059739,-2.806876802158298e-05,2.806876802158298e-05
Stage2,202,602.0,0.11646809428930283,0.11625289088605348,-0.000705474765555214,-1.7538078491686343e-05,1.7538078491686343e-05
Stage2,203,603.0,0.11565954983234406,0.11553871408006539,-0.0007179715635893466,-7.355029857929185e-06,7.355029857929185e-06
Stage2,204,604.0,0.1147766038775444,0.11481694775887478,-0.0007201848252710724,4.57402097587406e-06,4.57402097587406e-06
Stage2,205,605.0,0.11402126401662827,0.11409834442952324,-0.0007088235216375985,1.638699675161545e-05,1.638699675161545e-05
Stage2,206,606.0,0.11318086832761765,0.11339930071559959,-0.0006874108317678415,2.7613145504465364e-05,2.7613145504465364e-05
