stage,spectral_index_retained,wavelength_nm,mean_reflectance,smoothed_reflectance,first_derivative,second_derivative,abs_second_derivative
Fresh,0,400.0,0.074630007147789,0.07453257657831079,-0.0003918963136645831,-1.0118694129188088e-06,1.0118694129188088e-06
Fresh,1,401.0,0.07431001961231232,0.07414068026464621,-0.0003929081830775019,-1.397999204795497e-06,1.397999204795497e-06
Fresh,2,402.0,0.07371000200510025,0.07374676021215579,-0.0003946923120741741,-1.5445191675067527e-06,1.5445191675067527e-06
Fresh,3,403.0,0.0730300098657608,0.07335129564049786,-0.0003959972214125154,-1.0652995091793571e-06,1.0652995091793571e-06
Fresh,4,404.0,0.07294001430273056,0.07295476576933076,-0.0003968229110925328,-5.860798508589005e-07,5.860798508589005e-07
Fresh,5,405.0,0.07263001799583435,0.0725576498183128,-0.0003971693811142332,-1.0686019253497436e-07,1.0686019253497436e-07
Fresh,6,406.0,0.07203000783920288,0.07216042700710229,-0.00039703663147760276,3.7235946579589063e-07,3.7235946579589063e-07
Fresh,7,407.0,0.07139001041650772,0.07176357655535759,-0.00039642466218264144,8.515791241232862e-07,8.515791241232862e-07
Fresh,8,408.0,0.07149999588727951,0.07136757768273701,-0.0003953334732293562,1.3307987824437428e-06,1.3307987824437428e-06
Fresh,9,409.0,0.07128000259399414,0.07097290960889888,-0.00039376306461775396,1.810018440767669e-06,1.810018440767669e-06
Fresh,10,410.0,0.07076001167297363,0.0705800515535015,-0.00039171343634782085,2.289238099098534e-06,2.289238099098534e-06
Fresh,11,411.0,0.07033000886440277,0.07018948273620323,-0.0003891845884195569,2.76845775742246e-06,2.76845775742246e-06
Fresh,12,412.0,0.06977999955415726,0.06980168237666239,-0.00038617652083297593,3.247677415746386e-06,3.247677415746386e-06
Fresh,13,413.0,0.06925999373197556,0.06941712969453728,-0.0003826892335880641,3.7268970734596896e-06,3.7268970734596896e-06
Fresh,14,414.0,0.06898999959230423,0.06903630390948626,-0.00037872272668605655,7.197811871320625e-06,7.197811871320625e-06
Fresh,15,415.0,0.06876999139785767,0.06865968424116517,-0.00036829360984542286,1.437549046477346e-05,1.437549046477346e-05
Fresh,16,416.0,0.06843999028205872,0.06829971668979541,-0.00034997174575650963,1.070422989430525e-05,1.070422989430525e-05
Fresh,17,417.0,0.0678899884223938,0.06795974074965215,-0.00034688515005681236,-5.4001463853127485e-06,5.4001463853127485e-06
Fresh,18,418.0,0.067330002784729,0.06760594638968179,-0.00036077203852713513,-4.6984831168564445e-06,4.6984831168564445e-06
Fresh,19,419.0,0.06716000288724899,0.06723819667259788,-0.00035628211629052525,1.1937283371274421e-05,1.1937283371274421e-05
Fresh,20,420.0,0.06685999035835266,0.06689338215710074,-0.0003368974717845863,1.0326368714834444e-05,1.0326368714834444e-05
Fresh,21,421.0,0.06652999669313431,0.06656440172902871,-0.00033562937886085636,-6.889175318148394e-06,6.889175318148394e-06
Fresh,22,422.0,0.06606999039649963,0.06622212339937902,-0.0003506758224208831,-4.948124938203291e-06,4.948124938203291e-06
Fresh,23,423.0,0.06601998955011368,0.06586305008418694,-0.00034552562873726295,1.394022408704107e-05,1.394022408704107e-05
Fresh,24,424.0,0.06565999239683151,0.0655310721419045,-0.00032279537424680094,1.5713645538765336e-05,1.5713645538765336e-05
Fresh,25,425.0,0.06505000591278076,0.06521745933569334,-0.0003140983376597323,3.866008534195858e-06,3.866008534195858e-06
