row,parse_ok,original_length,retained_length,min,max,mean
27,True,2151,2101,0.023000000044703484,0.8360000252723694,0.3536049425601959
28,True,2151,2101,0.02500000037252903,0.9309999942779541,0.3975483179092407
29,True,2151,2101,0.03500000014901161,0.902999997138977,0.39563682675361633
30,True,2151,2101,0.028999999165534973,0.9089999794960022,0.40819182991981506
31,True,2151,2101,0.02500000037252903,0.906000018119812,0.3782075345516205
32,True,2151,2101,0.02500000037252903,0.8709999918937683,0.36839503049850464
33,True,2151,2101,0.03400000184774399,0.9309999942779541,0.4054412245750427
34,True,2151,2101,0.03500000014901161,0.9269999861717224,0.39588624238967896
35,True,2151,2101,0.03099999949336052,0.9039999842643738,0.39577391743659973
36,True,2151,2101,0.03500000014901161,0.9120000004768372,0.39580342173576355
37,True,2151,2101,0.04699999839067459,0.9210000038146973,0.42211803793907166
38,True,2151,2101,0.03099999949336052,0.9300000071525574,0.40126556158065796
39,True,2151,2101,0.050999999046325684,0.9350000023841858,0.4201756715774536
40,True,2151,2101,0.02800000086426735,0.9340000152587891,0.40164637565612793
41,True,2151,2101,0.02800000086426735,0.9369999766349792,0.4006001949310303
42,True,2151,2101,0.039000000804662704,0.8679999709129333,0.392128050327301
43,True,2151,2101,0.020999999716877937,0.9179999828338623,0.40151068568229675
44,True,2151,2101,0.027000000700354576,0.8880000114440918,0.3893646001815796
45,True,2151,2101,0.024000000208616257,0.921999990940094,0.3962570130825043
46,True,2151,2101,0.020999999716877937,0.9150000214576721,0.3935582935810089
47,True,2151,2101,0.027000000700354576,0.984000027179718,0.4103555381298065
48,True,2151,2101,0.028999999165534973,0.9769999980926514,0.4006968140602112
49,True,2151,2101,0.02199999988079071,0.9380000233650208,0.3839290738105774
50,True,2151,2101,0.03500000014901161,0.9319999814033508,0.40991100668907166
51,True,2151,2101,0.017000000923871994,0.9539999961853027,0.391143262386322
52,True,2151,2101,0.032999999821186066,0.9409999847412109,0.40269583463668823
53,True,2151,2101,0.023000000044703484,0.9580000042915344,0.3970566391944885
54,True,2151,2101,0.02500000037252903,0.9110000133514404,0.37817656993865967
55,True,2151,2101,0.03200000151991844,0.968999981880188,0.4035939872264862
56,True,2151,2101,0.04699999839067459,0.9940000176429749,0.4135206639766693
57,True,2151,2101,0.028999999165534973,0.9629999995231628,0.41638556122779846
58,True,2151,2101,0.028999999165534973,0.9710000157356262,0.4055987596511841
59,True,2151,2101,0.01899999938905239,0.9769999980926514,0.39307570457458496
60,True,2151,2101,0.03200000151991844,0.9539999961853027,0.39073869585990906
61,True,2151,2101,0.028999999165534973,0.8349999785423279,0.35634416341781616
62,True,2151,2101,0.03200000151991844,0.8700000047683716,0.36982250213623047
63,True,2151,2101,0.04500000178813934,0.8980000019073486,0.39508283138275146
64,True,2151,2101,0.07000000029802322,0.9290000200271606,0.43091145157814026
65,True,2151,2101,0.041999999433755875,0.8880000114440918,0.39184433221817017
66,True,2151,2101,0.07000000029802322,0.9390000104904175,0.4297729730606079
67,True,2151,2101,0.052000001072883606,0.9200000166893005,0.4083988666534424
68,True,2151,2101,0.05299999937415123,0.8970000147819519,0.3994864225387573
69,True,2151,2101,0.07000000029802322,0.9419999718666077,0.43142077326774597
70,True,2151,2101,0.03200000151991844,0.8970000147819519,0.38979199528694153
71,True,2151,2101,0.052000001072883606,0.925000011920929,0.4085882902145386
72,True,2151,2101,0.057999998331069946,0.8690000176429749,0.387149453163147
73,True,2151,2101,0.03999999910593033,0.8820000290870667,0.38258635997772217
74,True,2151,2101,0.03099999949336052,0.8830000162124634,0.3720756471157074
75,True,2151,2101,0.16300000250339508,0.8830000162124634,0.4734954833984375
76,True,2151,2101,0.057999998331069946,0.9150000214576721,0.41609853506088257
77,True,2151,2101,0.05700000002980232,0.8769999742507935,0.3961789309978485
78,True,2151,2101,0.04899999871850014,0.972000002861023,0.45281484723091125
79,True,2151,2101,0.04899999871850014,0.9539999961853027,0.44172537326812744
80,True,2151,2101,0.035999998450279236,0.8820000290870667,0.39119797945022583
81,True,2151,2101,0.054999999701976776,0.8600000143051147,0.40920183062553406
82,True,2151,2101,0.03700000047683716,0.7889999747276306,0.35233649611473083
83,True,2151,2101,0.04899999871850014,0.8209999799728394,0.38250595331192017
84,True,2151,2101,0.04800000041723251,0.824999988079071,0.39229318499565125
85,True,2151,2101,0.050999999046325684,0.8080000281333923,0.38299429416656494
86,True,2151,2101,0.06400000303983688,0.9279999732971191,0.43600523471832275
87,True,2151,2101,0.05900000035762787,0.8399999737739563,0.39303335547447205
88,True,2151,2101,0.0689999982714653,0.9089999794960022,0.4446139931678772
89,True,2151,2101,0.04899999871850014,0.8880000114440918,0.4035964012145996
90,True,2151,2101,0.04800000041723251,0.8740000128746033,0.4097377359867096
91,True,2151,2101,0.04899999871850014,0.8650000095367432,0.3898124694824219
92,True,2151,2101,0.04600000008940697,0.8840000033378601,0.40240931510925293
93,True,2151,2101,0.06300000101327896,0.8659999966621399,0.4027848541736603
94,True,2151,2101,0.05000000074505806,0.7770000100135803,0.3688048720359802
95,True,2151,2101,0.03999999910593033,0.8090000152587891,0.3623993396759033
96,True,2151,2101,0.06400000303983688,0.8399999737739563,0.3954302668571472
97,True,2151,2101,0.054999999701976776,0.8339999914169312,0.4017510712146759
98,True,2151,2101,0.07199999690055847,0.8619999885559082,0.42038267850875854
99,True,2151,2101,0.11299999803304672,0.8230000138282776,0.42951977252960205
100,True,2151,2101,0.04699999839067459,0.9419999718666077,0.4374997615814209
101,True,2151,2101,0.03999999910593033,0.9549999833106995,0.43897050619125366
102,True,2151,2101,0.054999999701976776,0.9359999895095825,0.44195955991744995
103,True,2151,2101,0.03200000151991844,0.9290000200271606,0.42565491795539856
104,True,2151,2101,0.052000001072883606,0.9610000252723694,0.4549200236797333
105,True,2151,2101,0.050999999046325684,0.8690000176429749,0.3897639513015747
106,True,2151,2101,0.032999999821186066,0.9710000157356262,0.44647836685180664
107,True,2151,2101,0.039000000804662704,0.9290000200271606,0.4441394805908203
108,True,2151,2101,0.05400000140070915,0.9409999847412109,0.44228413701057434
109,True,2151,2101,0.03700000047683716,0.906000018119812,0.38392290472984314
110,True,2151,2101,0.035999998450279236,0.921999990940094,0.4138043522834778
111,True,2151,2101,0.041999999433755875,0.9739999771118164,0.46679767966270447
112,True,2151,2101,0.03999999910593033,0.9399999976158142,0.4267015755176544
113,True,2151,2101,0.039000000804662704,0.9459999799728394,0.42988860607147217
114,True,2151,2101,0.04500000178813934,0.9449999928474426,0.4390532970428467
115,True,2151,2101,0.04600000008940697,0.9789999723434448,0.45924413204193115
116,True,2151,2101,0.03400000184774399,0.9430000185966492,0.43598002195358276
117,True,2151,2101,0.03799999877810478,0.9470000267028809,0.46641311049461365
118,True,2151,2101,0.03999999910593033,0.9350000023841858,0.42959779500961304
119,True,2151,2101,0.03099999949336052,0.9549999833106995,0.4462403357028961
120,True,2151,2101,0.03500000014901161,0.8870000243186951,0.4118290841579437
121,True,2151,2101,0.04600000008940697,0.9399999976158142,0.45833083987236023
122,True,2151,2101,0.11900000274181366,0.9129999876022339,0.4814035892486572
123,True,2151,2101,0.03700000047683716,0.9449999928474426,0.42968347668647766
124,True,2151,2101,0.039000000804662704,0.9359999895095825,0.42693716287612915
125,True,2151,2101,0.06400000303983688,0.9190000295639038,0.405122309923172
126,True,2151,2101,0.057999998331069946,0.9079999923706055,0.4045087993144989
127,True,2151,2101,0.08100000023841858,0.8799999952316284,0.4265240430831909
128,True,2151,2101,0.07199999690055847,0.8759999871253967,0.4149133563041687
129,True,2151,2101,0.027000000700354576,0.8899999856948853,0.37403854727745056
130,True,2151,2101,0.03200000151991844,0.902999997138977,0.3905540406703949
131,True,2151,2101,0.04399999976158142,0.9110000133514404,0.4111484885215759
132,True,2151,2101,0.028999999165534973,0.8629999756813049,0.3702484369277954
133,True,2151,2101,0.029999999329447746,0.9240000247955322,0.3925349712371826
134,True,2151,2101,0.052000001072883606,0.9380000233650208,0.40189099311828613
135,True,2151,2101,0.02800000086426735,0.8859999775886536,0.41299572587013245
136,True,2151,2101,0.027000000700354576,0.8970000147819519,0.3910475969314575
137,True,2151,2101,0.035999998450279236,0.921999990940094,0.3784002661705017
138,True,2151,2101,0.028999999165534973,0.8849999904632568,0.37391766905784607
139,True,2151,2101,0.05900000035762787,0.9309999942779541,0.4007810652256012
140,True,2151,2101,0.07000000029802322,0.9200000166893005,0.4124735891819
141,True,2151,2101,0.12300000339746475,0.9589999914169312,0.48878341913223267
142,True,2151,2101,0.0729999989271164,0.9610000252723694,0.4564921259880066
143,True,2151,2101,0.08500000089406967,0.9240000247955322,0.44007566571235657
144,True,2151,2101,0.1509999930858612,0.9430000185966492,0.49603042006492615
145,True,2151,2101,0.0820000022649765,0.9440000057220459,0.44760066270828247
146,True,2151,2101,0.08100000023841858,0.9430000185966492,0.4404088258743286
147,True,2151,2101,0.09700000286102295,0.9789999723434448,0.4628429114818573
148,True,2151,2101,0.052000001072883606,0.9440000057220459,0.42293480038642883
149,True,2151,2101,0.05700000002980232,0.9580000042915344,0.42934271693229675
150,True,2151,2101,0.16300000250339508,0.9160000085830688,0.4952075481414795
151,True,2151,2101,0.09000000357627869,0.9309999942779541,0.46207138895988464
152,True,2151,2101,0.0430000014603138,0.8809999823570251,0.39308518171310425
153,True,2151,2101,0.125,0.9020000100135803,0.4697272479534149
154,True,2151,2101,0.054999999701976776,0.8920000195503235,0.4054693281650543
155,True,2151,2101,0.04899999871850014,0.8650000095367432,0.4018743634223938
156,True,2151,2101,0.05700000002980232,0.9010000228881836,0.4514535665512085
157,True,2151,2101,0.06300000101327896,0.949999988079071,0.4897158741950989
158,True,2151,2101,0.06499999761581421,0.8659999966621399,0.41783958673477173
