row,parse_ok,original_length,retained_length,min,max,mean
161,True,2151,2101,0.06499999761581421,1.0520000457763672,0.5063689351081848
162,True,2151,2101,0.05999999865889549,1.003000020980835,0.488175630569458
163,True,2151,2101,0.041999999433755875,0.949999988079071,0.43022939562797546
164,True,2151,2101,0.057999998331069946,0.996999979019165,0.5095402002334595
165,True,2151,2101,0.06199999898672104,1.031999945640564,0.5153407454490662
166,True,2151,2101,0.06199999898672104,1.0130000114440918,0.5027943849563599
167,True,2151,2101,0.06199999898672104,1.0210000276565552,0.5206429958343506
168,True,2151,2101,0.05900000035762787,0.9940000176429749,0.48648595809936523
169,True,2151,2101,0.06599999964237213,0.9729999899864197,0.47935694456100464
170,True,2151,2101,0.061000000685453415,0.9710000157356262,0.5145216584205627
171,True,2151,2101,0.06800000369548798,1.0329999923706055,0.5016235113143921
172,True,2151,2101,0.0729999989271164,1.031999945640564,0.4969043731689453
173,True,2151,2101,0.0820000022649765,1.0240000486373901,0.5233199000358582
174,True,2151,2101,0.06400000303983688,1.0110000371932983,0.49595907330513
175,True,2151,2101,0.054999999701976776,1.1150000095367432,0.4955877959728241
176,True,2151,2101,0.07599999755620956,1.1549999713897705,0.5761670470237732
177,True,2151,2101,0.07900000363588333,1.1440000534057617,0.5690390467643738
178,True,2151,2101,0.07800000160932541,1.128000020980835,0.5478348135948181
179,True,2151,2101,0.0860000029206276,1.1299999952316284,0.5734907388687134
180,True,2151,2101,0.04600000008940697,0.9919999837875366,0.4574916660785675
181,True,2151,2101,0.03799999877810478,0.9559999704360962,0.4478467106819153
182,True,2151,2101,0.03700000047683716,0.9390000104904175,0.41791191697120667
183,True,2151,2101,0.054999999701976776,0.9629999995231628,0.4794483482837677
184,True,2151,2101,0.050999999046325684,0.9430000185966492,0.4691137671470642
185,True,2151,2101,0.050999999046325684,0.9580000042915344,0.4465031027793884
186,True,2151,2101,0.05700000002980232,0.9449999928474426,0.43750354647636414
187,True,2151,2101,0.06599999964237213,1.003000020980835,0.48023083806037903
188,True,2151,2101,0.06599999964237213,0.9980000257492065,0.5009443163871765
189,True,2151,2101,0.04600000008940697,1.0019999742507935,0.44234079122543335
190,True,2151,2101,0.052000001072883606,1.00600004196167,0.4747895896434784
191,True,2151,2101,0.054999999701976776,1.034999966621399,0.46142077445983887
192,True,2151,2101,0.054999999701976776,1.0080000162124634,0.4566182792186737
193,True,2151,2101,0.05900000035762787,1.0010000467300415,0.46334129571914673
194,True,2151,2101,0.06400000303983688,0.9919999837875366,0.5091747045516968
195,True,2151,2101,0.061000000685453415,1.0219999551773071,0.5034707188606262
196,True,2151,2101,0.05700000002980232,1.0,0.48778006434440613
197,True,2151,2101,0.061000000685453415,0.9729999899864197,0.4922560453414917
198,True,2151,2101,0.06199999898672104,1.0,0.5262047052383423
199,True,2151,2101,0.052000001072883606,0.9459999799728394,0.43305328488349915
200,True,2151,2101,0.05700000002980232,1.0390000343322754,0.5002845525741577
201,True,2151,2101,0.06400000303983688,0.9879999756813049,0.49097761511802673
